PZN;Artikelname;DF;PM;PE;Herstellerk¸rzel;Lager;Bestand;EK;EEK;AVK;VK;EVK;Preisaktion;AP;Kalkulationsmodell;AM;DC;MP;LM;KM
1746569;VIDISEPT 2%;ATR;3X10;ml;MANN;ja;1;11,33;8,93;19,95;19,96;19,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3099542;VIDISIC;AUG;10;g;MANN;ja;4;4,79;3,11;8,95;8,95;8,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
8011463;VIERKANTFL GL40 NATUR;;250;ml;WEPA;ja;15;0,00;0,58;0,00;0,00;0,00;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;keine Angabe;Keine Angabe
17630254;VIERKANTFLA 100ML GL 40BRA;FLA;1;St;WEPA;ja;20;0,46;0,40;0,00;0,00;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
13155684;VIGANTOL 1000IE VIT D3;TAB;100;St;WICKP;ja;34;4,81;3,83;8,95;8,98;8,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
13155690;VIGANTOL 1000IE VIT D3;TAB;200;St;WICKP;ja;1;9,36;7,41;16,45;16,48;16,45;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
13155678;VIGANTOL 1000IE VIT D3;TAB;50;St;WICKP;ja;1;2,90;2,32;5,55;5,59;5,55;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
13155661;VIGANTOL 500IE VIT D3;TAB;100;St;WICKP;ja;4;3,88;3,10;7,45;7,49;7,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
13155655;VIGANTOL 500IE VIT D3;TAB;50;St;WICKP;ja;1;2,20;1,80;4,20;4,24;4,20;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
18199054;VIGANTOLVIT 2000 VITD3 BTA;BTA;60;St;WICKP;ja;4;8,15;6,03;12,99;12,99;0,00;;0,00;;nein;Nein;Nein;ja;Nein
18199077;VIGANTOLVIT 2000 VITD3 VEG;WKA;120;St;WICKP;ja;4;12,60;9,32;19,99;19,99;0,00;;0,00;;nein;Nein;Nein;ja;Nein
18199060;VIGANTOLVIT 2000 VITD3 WG;;60;St;WICKP;ja;4;8,15;6,03;12,99;12,99;0,00;;0,00;;nein;Nein;Nein;ja;Nein
12423869;VIGANTOLVIT 2000I.E. VITD3;WKA;120;St;WICKP;ja;4;11,37;8,41;17,95;17,99;17,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
12423852;VIGANTOLVIT 2000I.E. VITD3;WKA;60;St;WICKP;ja;1;5,96;4,41;9,95;9,99;9,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
18107141;VIGANTOLVIT 4000I.E. VITD3;TAB;60;St;WICKP;ja;4;11,37;8,41;17,99;17,99;0,00;;0,00;;nein;Nein;Nein;ja;Nein
16752328;VIGANTOLVIT IMMUN;FTA;60;St;WICKP;ja;1;14,74;13,25;24,99;24,99;0,00;;0,00;;nein;Nein;Nein;ja;Nein
14371728;VIGANTOLVIT VIT D3 K2 CAL;FTA;60;St;WICKP;ja;3;11,49;10,56;19,99;19,99;0,00;;0,00;;nein;Nein;Nein;ja;Nein
7183506;VIOLA TRICOLOR D12;GLO;10;g;DHU;ja;1;6,26;6,26;11,70;11,70;11,70;;0,00;VK/UVP (abgerundet v2);ja;Nein;Nein;nein, kein Lebensmittel;Nein
2420953;VIRUDERMIN;GEL;5;g;ROBUG;ja;1;3,88;3,53;7,45;7,49;7,45;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
58399;VISC OPHTAL;AUG;10;g;WINZE;ja;1;2,96;2,24;5,70;5,71;5,70;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
15298442;VISINE YXIN 0.5MG/ML ATR;ATR;15;ml;ROCNE;ja;1;2,98;2,51;5,75;5,75;5,75;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
4081171;VISINE YXIN ED;EDP;10X0.5;ml;ROCNE;ja;1;3,94;3,34;7,55;7,56;7,55;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
17935195;VISIODORON EUPHRASIA;ATR;10;ml;WELED;ja;12;7,12;5,41;13,30;13,30;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
17582696;VISIODORON MALVA;ATR;10;ml;WELED;ja;6;8,74;6,64;15,95;15,99;15,95;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
8864740;VISIODORON MALVA;ATR;20X0.4;ml;WELED;ja;7;8,69;6,60;14,95;14,99;14,95;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
2759203;VISMED LIGHT AUGENTROPFEN;ATR;15;ml;CHEME;ja;1;4,59;4,44;7,10;7,10;7,10;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
16259929;VISOCOR HM60;;1;St;UEBE;ja;8;18,95;11,95;22,50;29,95;22,50;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
16259941;VISOCOR OM60;;1;St;UEBE;ja;4;27,95;16,95;29,90;39,95;29,90;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
2463460;VIT A VISION;AUS;5;g;OMNIV;ja;1;3,90;3,71;5,95;6,05;5,95;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
11141175;VITAGAMMA D3 DUO 1000 I.E.;TAB;50;St;WOERW;ja;1;9,78;8,66;15,49;15,49;0,00;;0,00;;nein;Nein;Nein;ja;Nein
13895085;VITAMIN B 12 1000MCG;TAB;50;ST;SUPP;ja;2;7,07;6,90;10,80;10,80;0,00;;0,00;;nein;Nein;Nein;ja;Nein
7233670;VITAMIN B DUO;FTA;100;St;MIBE;ja;2;9,02;8,21;15,85;15,89;15,85;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
3626668;VITAMIN B KOMPLEX;KAP;60;St;PHPET;ja;1;5,51;5,31;8,25;8,25;0,00;;0,00;;nein;Nein;Nein;ja;Nein
5003931;VITAMIN B KOMPLEX FORTE HE;TAB;100;St;HEVER;ja;1;17,62;16,84;29,95;29,99;29,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3712965;VITAMIN B KOMPLEX KAPSELN;KAP;60;St;ASTTW;ja;1;5,98;4,47;9,49;9,49;0,00;;0,00;;nein;Nein;Nein;ja;Nein
13352373;VITAMIN B KOMPLEX RATIO;KAP;120;St;RATIO;ja;8;25,89;15,19;29,50;37,95;29,50;;0,00;;nein;Nein;Nein;ja;Nein
4132750;VITAMIN B KOMPLEX RATIO;KAP;60;St;RATIO;ja;16;14,34;9,35;19,95;21,95;19,95;;0,00;VK/UVP -10% (Runden auf,95);nein;Nein;Nein;ja;Nein
11101520;VITAMIN B LOGES KOMPLETT;FTA;120;St;LOGE;ja;1;25,89;23,50;37,95;37,95;0,00;;0,00;;nein;Nein;Nein;ja;Nein
11101514;VITAMIN B LOGES KOMPLETT;FTA;60;St;LOGE;ja;5;14,34;11,04;21,95;21,95;21,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
7146994;VITAMIN B12 1000UG INJECT;AMP;10X1;ml;MIBE;ja;1;4,55;3,93;8,50;8,50;8,50;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6174296;VITAMIN B12 1000UG LICHTEN;AMP;10X1;ml;ZENTI;ja;1;4,38;4,14;8,15;8,19;8,15;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
16199707;VITAMIN B12 PANP 1000UG/ML;ILO;10X1;ml;ROTEX;ja;1;4,45;4,38;8,32;8,32;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
8735267;VITAMIN B12 RATIO 10UG FTA;FTA;100;St;RATIO;ja;1;10,73;10,73;18,90;18,90;18,90;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
93705;VITAMIN B12+B6+FOLS KOMP N;KAP;120;St;FBK;ja;1;22,59;21,89;36,80;36,83;36,80;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
4897731;VITAMIN B6 HEVERT;TAB;50;St;HEVER;ja;1;4,81;4,41;8,95;8,98;8,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
12547011;VITAMIN C 300 DEP+Z+H+D;KAP;60;St;PHPET;ja;2;5,90;5,71;9,95;9,95;9,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
16120924;VITAMIN C PLUS ZINK RATIO;BTA;20;St;RATIO;ja;1;5,78;3,21;8,95;9,70;8,95;;0,00;VK/UVP (abgerundet auf ,95);nein;Nein;Nein;ja;Nein
16120930;VITAMIN C PLUS ZINK RATIO;BTA;40;St;RATIO;ja;2;10,80;9,14;16,95;17,10;16,95;;0,00;VK/UVP (abgerundet auf ,95);nein;Nein;Nein;ja;Nein
7260885;VITAMIN C RATIO RET 500MG;REK;100;St;RATIO;ja;1;15,04;8,74;24,95;25,60;24,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
7260862;VITAMIN C RATIO RET 500MG;REK;30;St;RATIO;ja;1;6,64;3,30;11,95;12,40;11,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
10993918;VITAMIN D3 2000 IE;KAP;90;St;11 A;ja;1;10,03;8,64;13,95;13,95;0,00;;0,00;;nein;Nein;Nein;ja;Nein
10038446;VITAMIN D3 OEL DR JACOBS;TRO;20;ml;DR.JA;ja;2;7,19;6,39;9,95;9,95;9,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
11360196;VITAMIN D3K2 OEL DR JACOBS;TRO;20;ml;DR.JA;ja;2;14,79;12,17;19,95;19,95;19,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
12427910;VITAMIN K2 200UG;TAB;60;St;WARN;ja;1;7,68;6,47;10,95;10,95;10,95;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;ja;Nein
1843551;VITASPRINT B12;TRA;10;St;GSKOT;ja;16;19,09;15,08;23,95;23,45;23,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1853561;VITASPRINT B12;TRA;30;St;GSKOT;ja;8;49,96;39,47;53,95;59,95;53,95;;0,00;VK/UVP -10% (Runden auf,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
15406995;VITASPRINT PRO IMMUN;TRA;24;St;GSKOT;ja;1;34,42;25,03;39,95;44,95;39,95;;0,00;;nein;Nein;Nein;ja;Nein
13986882;VITROCAP N;KAP;30;St;EBIGA;ja;1;17,68;12,74;22,00;22,00;0,00;;0,00;;nein;Nein;Nein;ja;Nein
17195462;VIVATLAC BABY SYNBIOTIKUM;BEU;10;St;VIVAT;ja;1;7,21;6,71;10,80;10,80;0,00;;0,00;;nein;Nein;Nein;ja;Nein
17195433;VIVATLAC SYNBIOTIKUM;KMR;10;St;VIVAT;ja;2;7,21;6,76;10,80;10,80;0,00;;0,00;;nein;Nein;Nein;ja;Nein
8005528;VIVIAN GRAY EMOTION PARFUM;;50;ML;;ja;16;0,00;2,27;4,45;0,00;4,45;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;;
8005534;VIVIAN GRAY LAGUNA PARFUM;;50;ML;;ja;14;0,00;2,27;4,45;0,00;4,45;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;;
12910552;VIVIDRIN AZELASTIN 1MG/ML;NAS;10;ml;MANN;ja;40;5,59;3,74;10,45;10,45;10,45;ja;7,95;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
17538554;VIVIDRIN AZELASTIN EDO 0.5;ATR;20X0.6;ml;MANN;ja;13;5,59;5,03;10,45;10,45;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
12910546;VIVIDRIN AZELASTIN0.5MG/ML;ATR;6;ml;MANN;ja;17;6,94;4,66;12,95;12,97;12,95;ja;8,95;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
16507327;VIVIDRIN ISO EDO ANTIALLER;ATR;30X0.5;ml;MANN;ja;1;4,43;3,76;8,28;8,28;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
410324;VIVIMED M COF GEG KOPFSCHM;TAB;20;St;MANN;ja;12;3,68;2,46;6,95;7,09;6,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
410330;VIVIMED M COF GEG KOPFSCHM;TAB;30;St;MANN;ja;13;5,33;3,95;9,95;9,96;9,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
410353;VIVIMED N GE FIE U KOPFSCH;TAB;20;St;MANN;ja;4;3,24;2,42;6,25;6,25;6,25;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
2083906;VIVINOX SLEEP SCHLAFTAB ST;TAB;20;St;MANN;ja;13;6,19;4,12;11,55;11,57;11,55;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
8000287;VLIES F. AROMAMOUSE;;10;ST;;ja;1;0,00;1,66;3,00;0,00;3,00;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;;
1651627;VLIESKOMPRESSEN 10X10CM;KOM;100;St;ABENA;ja;2;6,40;4,16;9,95;0,00;9,95;;0,00;OTC neu runden auf .95;nein;Nein;Ja;nein, kein Lebensmittel;Nein
3823914;VLIESSTOFF KOM BRI 10X10;KOM;100;St;BRIME;ja;1;7,38;5,95;9,95;0,00;9,95;;0,00;MedProd;nein;Nein;Ja;keine Angabe;Nein
5855605;VLIWAZELL KOM 10X20 STERIL;KOM;30;St;LORAU;ja;1;28,87;10,70;47,95;0,00;47,95;;0,00;OTC neu;nein;Nein;Ja;nein, kein Lebensmittel;Nein
5855686;VLIWAZELL KOM 20X20 STERIL;KOM;30;St;LORAU;ja;1;80,93;45,04;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
809575;VLIWAZELL STER 10X10;KOM;25;St;LORAU;ja;2;21,30;8,88;0,00;0,00;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
5371899;VOLLMERS PRAEP GRUEN HAFER;FBE;40;St;SALUS;ja;1;4,79;4,21;7,89;7,89;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
17231867;VOLTANATURA PFLANZL GEL;GEL;100;ml;GSKOT;ja;0;11,81;8,99;17,93;17,93;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
17231850;VOLTANATURA PFLANZL GEL;GEL;50;ml;GSKOT;ja;0;6,75;5,14;9,73;9,73;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
927257;VOLTAREN DOLO 25MG;UTA;10;St;GSKOT;ja;4;3,69;2,84;6,95;7,12;6,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
927263;VOLTAREN DOLO 25MG;UTA;20;St;GSKOT;ja;69;6,19;4,77;10,95;11,57;10,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
8628264;VOLTAREN SCHM FORT23.2MG/G;GEL;100;g;GSKOT;ja;219;12,64;9,73;21,95;21,98;21,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
15387571;VOLTAREN SCHM FORT23.2MG/G;GEL;120;g;GSKOT;ja;3;12,64;9,57;21,95;21,98;21,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
8628270;VOLTAREN SCHM FORT23.2MG/G;GEL;150;g;GSKOT;ja;59;17,42;13,41;28,95;29,64;28,95;ja;22,95;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
11240397;VOLTAREN SCHM FORT23.2MG/G;GEL;180;g;GSKOT;ja;36;19,69;15,16;32,95;33,37;32,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
458532;VOLTAREN SCHMERZGEL;GEL;120;g;GSKOT;ja;75;10,29;7,92;14,95;18,12;14,95;;0,00;VK - 15% (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
458503;VOLTAREN SCHMERZGEL;GEL;60;g;GSKOT;ja;21;5,88;4,53;9,95;10,98;9,95;;0,00;VK/UVP -10% (Runden auf,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3879613;VOMACUR 40;SUP;5;St;HEXAL;ja;6;1,78;0,97;3,40;3,43;3,40;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
3815234;VOMACUR TABLETTEN;TAB;20;St;HEXAL;ja;24;3,45;1,90;6,65;6,65;6,65;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1566896;VOMEX A;SIR;100;ml;KLIN;ja;22;6,26;4,70;11,70;11,70;11,70;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
16238531;VOMEX A 12.5MG KINDER BTL;LSE;12;St;KLIN;ja;7;4,27;3,20;7,95;7,97;7,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1116555;VOMEX A 150MG;SUP;10;St;KLIN;ja;9;6,11;4,58;11,40;11,41;11,40;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
16238525;VOMEX A 50MG BEUTEL;LSE;12;St;KLIN;ja;6;5,34;4,01;9,95;9,97;9,95;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
4274616;VOMEX A DRAGEES 50MG;UTA;20;St;KLIN;ja;8;4,51;3,38;8,40;8,43;8,40;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
11091649;VOMEX A KINDER SUP 70MG FO;SUP;5;St;KLIN;ja;6;2,16;1,62;4,17;4,17;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1493022;VOMEX A KINDER SUP.70MG FO;KSU;10;St;KLIN;ja;5;3,09;2,32;5,95;5,96;5,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
1116526;VOMEX A KINDER SUPPO. 40MG;KSU;10;St;KLIN;ja;10;2,53;1,90;4,85;4,88;4,85;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
12371196;VORTEX INHALIERHILFE 4JAHR;;1;St;PARI;ja;2;16,80;15,90;24,95;24,99;24,95;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
12371262;VORTEX KINDERM FROSCH 2JAH;;1;St;PARI;ja;1;5,68;5,47;8,45;8,45;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
12371279;VORTEX M. BABYMASKE 0-2JAH;;1;St;PARI;ja;2;22,00;20,39;32,73;32,73;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
12371291;VORTEX M. KINDERMA AB 2JAH;;1;St;PARI;ja;1;22,00;19,98;32,73;32,73;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
11124952;VOSKOLIX OHRENSPRAY;SPR;15;ml;BIOBR;ja;1;6,39;5,94;9,50;9,50;9,50;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
2727841;VULNIPHAN VAGINALOVULA;OVU;10;St;PFLEG;ja;1;12,08;10,85;19,95;19,95;19,95;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
4347462;W TROPFEN G HUEHNERAUG+HOR;LOE;10;ml;HOFMA;ja;1;4,70;2,75;8,75;8,77;8,75;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
722265;WACHOLDERBEERE KBA;AEO;5;ml;PRIMA;ja;1;6,38;6,24;10,90;10,90;10,90;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Ja
11166614;WAERMESALBE APO ORIGINAL;SAL;120;ml;JACOB;ja;1;6,20;5,13;9,95;9,95;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
2692918;WAERMFLASCHE 1/1 LAM;;2;l;PARAM;ja;0;8,76;3,19;5,95;0,00;5,95;;0,00;;nein;Nein;Nein;keine Angabe;Keine Angabe
8434666;WAERMFLASCHE GUMMI 2L VLIE;;1;St;CAREL;ja;1;4,15;3,39;5,50;0,00;5,50;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
17614172;WALDSPAZIERG RAUMSPRAY BIO;AEO;50;ml;PRIMA;ja;3;7,55;7,55;12,90;12,90;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
18167255;WALDSPAZIERGANG DUSCHBALS;XDG;200;ml;PRIMA;ja;2;5,26;5,00;8,95;9,00;8,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
18167261;WALDSPAZIERGANG DUSCHPEEL;;200;ml;PRIMA;ja;2;8,19;7,78;13,95;14,00;13,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
18167410;WALDSPAZIERGANG TROCK OEL;OEL;100;ml;PRIMA;ja;2;11,11;10,55;18,95;19,00;18,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Ja
17893723;WANTAI SARS COV2 AG TEST;TES;5;St;CTG C;ja;0;0,00;8,20;16,50;21,99;16,50;;0,00;MedProd2;nein;Nein;Ja;nein, kein Lebensmittel;Nein
16926834;WARMIES ALPAKA;;1;St;GREVA;ja;1;19,58;13,24;23,95;26,99;23,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
10218071;WARMIES BED BE LOEWE HERAU;;1;St;GREVA;ja;1;21,75;14,30;26,95;29,99;26,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
16322697;WARMIES DACKEL;;1;St;GREVA;ja;0;18,13;12,08;19,95;24,99;19,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
14318912;WARMIES ERDMAENNCHEN;;1;ST;GREVA;ja;0;19,58;13,24;22,95;26,99;22,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
16261406;WARMIES KUSCHELFR HUNDE;;1;St;GREVA;ja;1;19,58;13,24;23,95;26,99;23,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
16757828;WARMIES MINIS BERNHARDINER;;1;St;GREVA;ja;1;14,50;9,51;17,95;19,99;17,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
16821087;WARMIES MINIS BUNNY;;1;St;GREVA;ja;0;14,50;9,51;15,95;19,99;15,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
15609646;WARMIES MINIS FERKEL;;1;St;GREVA;ja;1;14,50;9,38;15,95;19,99;15,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
16821070;WARMIES MINIS HUHN;;1;St;GREVA;ja;0;14,50;9,51;15,95;19,99;15,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
17635671;WARMIES MINIS IGEL;;1;St;GREVA;ja;0;14,50;9,51;15,95;19,99;15,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
16757840;WARMIES MINIS KATZE;;1;St;GREVA;ja;0;14,50;9,51;17,95;19,99;17,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
17635665;WARMIES MINIS REHKITZ;;1;St;GREVA;ja;0;14,50;9,51;15,95;19,99;15,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
13701968;WARMIES MINIS TEDDY;;1;ST;GREVA;ja;0;14,50;12,26;17,95;19,99;17,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
16757811;WARMIES MINIS ZIEGE;;1;St;GREVA;ja;2;14,50;9,51;17,95;19,99;17,95;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
4997906;WARTNER FUSSWARZEN;SPR;50;ml;OMGPH;ja;4;14,43;10,72;20,95;20,95;20,95;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
4997898;WARTNER WARZEN SPRAY;SPR;50;ml;OMGPH;ja;2;13,70;10,18;19,95;19,95;19,95;;0,00;VK/UVP (abgerundet);nein;Nein;Ja;nein, kein Lebensmittel;Nein
12465833;WASSER GEREINIGT AQUA PURI;FLU;2;l;FAGRO;ja;3;8,60;7,21;14,95;0,00;14,95;;0,00;;nein;Ja;Nein;nein, kein Lebensmittel;Nein
8003848;WASSERFLASCHE 1L;;1;ST;;ja;5;0,00;0,59;1,10;0,00;1,10;;0,00;;keine Angabe;Keine Angabe;Keine Angabe;;
6171636;WASSERSTOFFPEROX 3% DAB 10;LOE;100;g;PKH;ja;2;2,74;2,26;4,95;5,28;4,95;;0,00;VK/UVP (abgerundet auf ,95);ja;Nein;Nein;nein, kein Lebensmittel;Nein
6171665;WASSERSTOFFPEROX 3% DAB 10;LOE;1000;g;PKH;ja;1;6,41;5,43;11,97;11,97;0,00;;0,00;;ja;Nein;Nein;nein, kein Lebensmittel;Nein
7284667;WASSERSTOFFPEROX 30% DAB10;LOE;1;l;FISHA;ja;2;0,00;15,86;25,95;0,00;25,95;;0,00;;nein;Ja;Nein;nein, kein Lebensmittel;Nein
7582643;WASSERSTOFFPEROXID 3% HV;;100;ml;CAELO;ja;1;2,65;2,17;5,29;5,29;0,00;;0,00;;nein;Nein;Nein;nein, kein Lebensmittel;Nein
4652515;WASSERSTOFFPEROXID LOE 3%;LOE;100;ml;BEYVE;ja;1;2,39;2,07;4,95;0,00;4,95;;0,00;Thermacare;ja;Nein;Nein;nein, kein Lebensmittel;Nein
1525294;WATTESTAEB HO 15CM MIT;;100;St;JUNGH;ja;1;1,55;1,23;2,65;0,00;2,65;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
2737532;WATTESTAEBCHEN M WA KO15GR;STB;50;St;CAREL;ja;2;1,42;1,06;1,90;0,00;1,90;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
8002820;WATTESTƒBCHEN ELINA;;100;St;;ja;7;0,00;0,39;0,70;0,00;0,70;;0,00;;nein;Nein;Keine Angabe;keine Angabe;Keine Angabe
12903977;WECESIN;PUL;50;g;WELED;ja;3;13,49;13,49;22,95;22,99;22,95;;0,00;VK/UVP (abgerundet);ja;Nein;Nein;nein, kein Lebensmittel;Nein
17231063;WEG BEGLEITUNGS OEL;AEO;10;ml;PRIMA;ja;4;8,72;8,43;14,90;14,90;14,90;;0,00;VK/UVP (abgerundet);nein;Nein;Nein;nein, kein Lebensmittel;Nein
7140520;WEICHE NASENSALBE;NSA;20;g;WETTE;ja;1;3,19;3,00;6,15;6,15;0,00;;0,00;;nein;Nein;Ja;nein, kein Lebensmittel;Nein
